user_id,text_id,text,timestamp,collection_phase,is_words,valence,arousal,valence_baseline,arousal_baseline
17,1011,"I feel pretty good this morning and I’m at work . We will see how things go today . On how I feel later , and tonight . I have to work a double , so tonight too . But then I’m off for two days , so hopefully they show me to stay for both shifts , cause I need the money . Overall , I’m content and calm right now .",2022-01-29T10:19:50.000000,2,false,2.0,0.0,1.6190400000000003,0.653448275862069
17,1012,"I still feel okay right now . Hopefully I continue to through work tonight . I have a lot on my mind right now . Stuff going on with my house , they see trying to take it because I was late through COVID . I owe nothing , but she still wants it back . I’m up to date with my payment . I don’t get it and that messes with my head , I’d like to know why !!!",2022-01-29T16:34:41.000000,2,false,1.0,0.0,0.9328,0.6600975609756097
17,1013,"I’m At work . It’s busy . Making a little cash , so that’s a good thing . I’m feeling okay tonight . Just worried about my house really . And money . It’s been slack here lately . But January is always bad . It’ll get better though . Won’t always be bad",2022-01-29T20:35:08.000000,2,false,0.0,1.0,0.5798095238095238,0.6732631578947368
17,1014,"I don’t feel that bad , yet . I get so tired of not feeling good . Getting old sucks ass !! I’m trying to work on school work , not really getting anywhere but I have a couple of things due today , and something due by the first that I need to work on today . I have school first thing in the morning , so I can not do it then . I’ll just have to trudge away at it today .",2022-01-30T10:12:37.000000,2,false,0.0,1.0,0.8936470588235293,0.8473513513513513
17,1015,"I’m trying to study . My legs are hurting , but I’m trying to move past that thought . I just need to accept that I’m going to hurt and most days I don’t feel good , I guess . If it isn’t one thing , it’s another ! A headache , or I’m tired , or my legs hurt , it’s always something ! Other than that , mentally I’m okay . I’m off today and my boyfriend is home too .",2022-01-30T15:01:33.000000,2,false,1.0,0.0,0.503,0.8968666666666667
17,1016,"I don’t feel good , again . I get so tired of this Shìt ! My legs are hurting so bad ! They have since I was little though and I’m46 , you think I would be used to it by now . But I’m not . I get so tired of feeling bad . I’m miserable . I just hate to feel like this .",2022-01-30T20:01:21.000000,2,false,-2.0,0.0,0.04545454545454544,0.82075
17,1017,"I’m in school . I’m On break at the moment . 5 minutes . lol . Anyway , I feel okay right now . Just need to study this biology , because most of it I do not get . That makes me nervous about passing the class !!! But I’m trying . Hopefully I feel okay today . No work , so there’s that . Still worried about my home . That won’t stop until I know what’s going on .",2022-01-31T10:16:26.000000,2,false,1.0,1.0,0.9161428571428571,0.7785000000000001
17,1018,My head hurts and I’m trying to study . Not working too well . I guess I couldn’t have felt good all day ? Is that too much to ask ? That I feel okay every now and again ? Life sucks sometimes ! I wish I were rich and felt good . Then things would not be so hard .,2022-01-31T20:13:35.000000,2,false,0.0,1.0,1.2410434782608697,0.8343846153846154
17,1019,"I just got off work . I actually feel okay for once . And I went to school today too . I’m surprised . Still worried about my house . But this too shall pass , right ? I’m content tonight . For the first time in days .",2022-02-02T21:36:24.000000,2,false,1.0,0.0,1.044,0.7894444444444444
17,982,"I’m good right now . I feel content . Calm . Just trying to get some school work done . Studying biology . Fun fun ! But I feel okay today . I’m off today as well , so no work . But I’ma double tomorrow , so I have a lot of school work to get done today . Talk to you more soon !",2022-02-03T10:18:19.000000,2,false,2.0,0.0,2.064774193548387,0.7480689655172414
17,983,"I do not feel well . I keep feeling dizzy . If it wasn’t for that I would feel fine . Like I said before , it is always something ! I’m trying to do school work and it is hard to do when you feel dizzy , but I have so much I need to work on right now . I will get it done somehow .",2022-02-03T16:57:19.000000,2,false,-2.0,0.0,1.3073599999999999,0.85875
17,984,"I’m okay . Just got done eating . I feel better this evening than I did earlier this afternoon . I’m tired , but I feel okay . I’m content . I’m good right now . Not long before I’m going to bed . I have to work a double tomorrow . Yay me !! I’ve got so much school work , I need to work on it instead , but I got to get that money too for my bills .",2022-02-03T22:33:29.000000,2,false,2.0,0.0,1.488857142857143,0.9596111111111111
17,985,"I’m at work . I am feeling okay so far today , but I am a double , so we will see what happens . Hopefully I will continue to feel well and stay content with how things are . I wish I knew what was going to happen with my home , that would take a load off of me ! I would be in such a better mind set of that was just over with ! I do not like not knowing what will happen . Hopefully it will all turn out ok and I am worrying for nothing .",2022-02-04T10:11:13.000000,2,false,2.0,0.0,1.3451891891891894,0.753720930232558
17,986,"I’m at work . I feel ok , but I am pissed . I am a double and they will not cut me . For god sake’s , I’ve got to come back ! Why are they keeping me here !? I have an empty section . This is PERSON  . Other than that , I’m ok still",2022-02-04T15:01:44.000000,2,false,0.0,1.0,0.5538666666666666,0.7443529411764707
17,987,"I feel dizzy again , and that makes me not feel well . If that wasn’t the case , besides being extremely tired , I would be fine . I got sent home from work as an extra , I needed to stay and work , I needed the money . Hopefully I will work tomorrow night , and feel good tomorrow .",2022-02-04T21:34:24.000000,2,false,-2.0,0.0,1.4946153846153842,0.8963448275862069
17,988,"I feel ok . I’m trying to get some homework done before work at 3 : 45 . I have some assignments due tomorrow by midnight . I don’t feel bad , but I don’t feel great either . I’m just okay . I’m not anxious , I’m calm . Just trying to work on some stuff . I’ll get it done . I always do .",2022-02-05T10:04:17.000000,2,false,2.0,0.0,1.0293846153846153,0.91904
17,989,"I am currently okay . I do not feel bad , but I do not feel good . If that makes sense . I’ll take it , beats feeling bad all the time ! I have to work in about 45 minutes , not looking forward to that . But I’ll get through it .",2022-02-05T15:00:46.000000,2,false,1.0,0.0,0.8813333333333333,0.9103478260869565
17,990,"I’m at work . I’m feeling okay tonight/today . Thankfully . I hate feeling bad , and I feel bad so much . It gets so tiring ! I’m still worried about my house , but that’ll pass too . Hopefully sooner than later . Other than that , I am good today .",2022-02-05T20:03:07.000000,2,false,2.0,0.0,0.35688888888888887,0.6817894736842105
17,991,"I’m feeling okay today , so far . I have some school work to do , but do not really feel like doing it today . But I’ll end up working on it at some point . I have not been up long , so we will see how I feel later . But right now I’m good .",2022-02-06T10:04:15.000000,2,false,1.0,1.0,1.2924615384615383,0.7343870967741934
17,992,"I am doing homework . Biology . Yuck . Anyway , I still feel okay . I’m off today and tomorrow , but I have school tomorrow . At 8 : 00 am . So no work until Tuesday night . That’s good . I get so tired of working , busting   my ass for money that just disappears . But you have to have it ! Life sucks at times . lol . I really am okay right now .",2022-02-06T15:01:16.000000,2,false,2.0,0.0,1.0496551724137935,0.646
17,993,"I’m tired . I’ve been sitting at my computer all day doing school work . I’m ready for bed , but I still haven’t done everything I needed to get done before tomorrow . Oh well . Not much I can do . So I’m a little stressed about that .",2022-02-06T22:08:24.000000,2,false,-1.0,0.0,0.9153999999999998,0.4779130434782608
17,994,"I’m okay today . I feel okay so far . Test next week in biology , not looking forward to that . Nervous about that . That stresses me because I’m not that good with science , and math . Hopefully I continue to feel ok today . Feeling bad sucks .",2022-02-07T10:43:57.000000,2,false,1.0,0.0,0.5334736842105263,0.8664
17,995,"Feeling okay today . I’m ready to go home . Got more school work to do . I’m off tonight , so that is a good thing . I am already tired , so at least I know I can go to bed early if I need to . I’m content and calm today",2022-02-07T15:22:56.000000,2,false,2.0,0.0,1.4106666666666667,0.5246153846153846
17,996,"I am working in school work , really tired tonight . I still have a lot to do . I feel okay , I am just tired . Tired of thinking about my home , what they going to do . I wish they would go ahead and do what they going to , because I am tired of worrying about it .",2022-02-07T20:27:53.000000,2,false,2.0,0.0,0.5247619047619047,0.8076153846153846
17,997,"I’m feeling okay today , so far anyway . School work right now . I work at 4 : 45 . I need the money , or I would not go . I would just concentrate on my school work . I wish I could do that . That would be so much simpler . Hopefully I continue to feel okay , through tonight , through work .",2022-02-08T10:33:54.000000,2,false,2.0,0.0,1.5918260869565217,0.7987878787878788
17,998,"I’m feeling okay , and a little accomplished I guess . Been working diligently on school work and that makes me feels good to get it done , and to get a good grade . Bad grades   stress me . But I funny have any bad ones yet . I have to get ready for work , that’s what I’m doing now . So yeah , with tonight . Hopefully I feel okay through that .",2022-02-08T15:20:34.000000,2,false,2.0,0.0,1.4459310344827592,0.8948235294117647
17,999,"I feel okay . Just got off of work , going home . I have class at 8 am . I have felt pretty good today , thankfully . I hate so much to feel bad . But today has been a good day . I am still worried about my home though , we’ll be until I know what’s going on",2022-02-08T21:44:51.000000,2,false,2.0,0.0,1.541230769230769,0.7838518518518519
17,1037,"Sad , Depressed , Tired , Spent , Dragging",2022-04-28T20:29:00.000000,3,true,-1.0,1.0,-2.6616,0.7796000000000001
17,1038,"Content , Happy , Good , Solid , Transparent",2022-04-29T10:00:00.000000,3,true,1.0,1.0,2.3792,0.5428
17,1039,"Sad , Alone , Left , Things left unsaid , Content",2022-04-29T15:47:00.000000,3,true,-1.0,1.0,-0.8213333333333335,0.020571428571428574
17,1040,"Content , Happy , Making money , Busy , Tired",2022-04-29T20:38:00.000000,3,true,2.0,0.0,1.0039999999999996,0.956
17,1041,"Happy , Content , Lively , Ready to make money , Excited",2022-04-30T10:01:00.000000,3,true,2.0,1.0,2.6394285714285712,1.3931428571428572
17,1042,"Content , Happy , Sad (death in family) , Lively , Excited",2022-04-30T15:44:00.000000,3,true,2.0,1.0,1.4119999999999997,1.4045714285714286
17,1043,"Tired , Exhausted , Sad , Home sick , Lonely",2022-04-30T20:20:00.000000,3,true,-1.0,0.0,-1.7586666666666668,0.33333333333333337
17,1044,"Calm , Content , Sluggish , Tired , Serene",2022-05-01T10:01:00.000000,3,true,2.0,0.0,0.46399999999999997,-0.2647999999999999
17,1045,"Tired , Exhausted , Lonely , Sad , Depressed",2022-05-01T15:15:00.000000,3,true,-1.0,0.0,-2.8048,0.3951999999999999
17,1046,"Content , Scared , Limited , Busy , Rushed",2022-05-01T20:13:00.000000,3,true,2.0,0.0,-0.9179999999999999,0.8626666666666667
17,1047,"Sluggish , Tired , Exhausted , Falling asleep , Mentally exhausted",2022-05-02T10:08:00.000000,3,true,-2.0,0.0,-2.132,0.4860000000000001
17,1048,"Awake , Thriving , Joyful , Happy , Smiling",2022-05-02T15:03:00.000000,3,true,2.0,0.0,3.2008,1.4015
17,1049,"Happy , Joyous , Content , With friends , Out to eat",2022-05-02T20:01:00.000000,3,true,2.0,0.0,2.9992000000000005,1.1480000000000001
17,1050,"Happy , Quiet , Little stressed , Content , Worried",2022-05-03T10:11:00.000000,3,true,2.0,0.0,0.25933333333333336,0.8763333333333333
17,1051,"Stressed , Late on schoolwork , Busy , Worried , Content",2022-05-03T15:01:00.000000,3,true,1.0,0.0,-1.3248000000000002,1.218
17,1052,"Making money , Busy at work , Stressed about school , Excited , making money , Excited , school almost over",2022-05-03T20:10:00.000000,3,true,1.0,2.0,1.4288,1.5026666666666668
17,1053,"Sad , Depressed , Broke , Stressed , Unhappy",2022-05-04T10:09:00.000000,3,true,-1.0,1.0,-2.7632,1.108
17,1054,"Tired , Sluggish , Exhausted , Grumpy , Alone",2022-05-04T15:06:00.000000,3,true,-2.0,0.0,-2.3952,0.47120000000000006
17,1055,"Tired , Ready to go home , Sluggish , Mentally tired , Emotionally tired",2022-05-04T20:23:00.000000,3,true,-2.0,0.0,-1.036,0.534
17,1056,"Content , Awake , Just getting up , Relaxing , Calm",2022-05-05T10:00:00.000000,3,true,2.0,0.0,2.141142857142857,0.801
17,1057,"Okay , Awake , Ready for work , Ready to make money , Still tired in a way",2022-05-05T15:03:00.000000,3,true,1.0,1.0,1.0822222222222224,0.5236
17,1058,"Busy   at work , Joyous , Making money , Content , Happy",2022-05-05T20:11:00.000000,3,true,1.0,1.0,2.239333333333333,1.252
17,1059,"Content , Tired , Just waking up , Sleepy , Happy",2022-05-06T10:09:00.000000,3,true,1.0,1.0,1.4873333333333332,0.8952
17,1060,"Not feeling good , Tired , Very sluggish , Hurting , Sleepy",2022-05-06T15:01:00.000000,3,true,-2.0,0.0,-0.08971428571428572,0.3606666666666666
17,1061,"Ready to go home , Not making Shìt tonight , Feel bad , Terrible , Tried",2022-05-06T20:46:00.000000,3,true,-1.0,0.0,0.1791999999999999,1.20975
17,1020,"Content , Tired , Sleepy , Sad , Exhausted",2022-05-07T10:01:00.000000,3,true,-2.0,0.0,-1.0544,0.19520000000000004
17,1021,"Sad , Depressed , Lonely , Broke , Tired",2022-05-07T15:13:00.000000,3,true,-1.0,1.0,-2.6095999999999995,0.5288
17,1022,"Busy at work , Really busy , Tired , Exhausted , Making money",2022-05-07T20:21:00.000000,3,true,0.0,1.0,-0.5133333333333333,0.9440000000000001
17,1023,"Off work , Tired , Sluggish , Need to study for exams , Stressed",2022-05-08T10:03:00.000000,3,true,1.0,1.0,-0.89,0.8079999999999999
17,1024,"Sad , Depressed , Alone , Not enthusiastic , Worried",2022-05-08T15:03:00.000000,3,true,-1.0,1.0,-1.5024000000000002,1.1096
17,1025,"Content , Tired , Happy , Smiling , Worried still",2022-05-08T20:02:00.000000,3,true,2.0,0.0,0.664,0.833
17,1026,"Content , Worried about grades , Don’t feel good , Tired , Calm",2022-05-09T10:01:00.000000,3,true,2.0,0.0,0.7973333333333333,0.6034285714285714
17,1027,"Sad , Worried , Stressed , Unhappy , Tired",2022-05-09T15:03:00.000000,3,true,0.0,1.0,-2.8432000000000004,1.214
17,1028,"Tired , Busy , School work , Last 2 days of school , A lot to do",2022-05-09T20:17:00.000000,3,true,0.0,1.0,0.2700000000000001,0.5914285714285714
17,1029,"Busy bee , Awake , Content , School work , Last 2 days of school",2022-05-10T10:05:00.000000,3,true,0.0,1.0,1.0000000000000002,0.6466666666666667
17,1030,"Studying , Busy , Work soon , Content , Calm",2022-05-10T15:00:00.000000,3,true,2.0,0.0,1.52,0.2559999999999999
17,1031,"Busy   at work , Making money , Content , So so happy , Tired",2022-05-10T20:50:00.000000,3,true,2.0,0.0,1.1286666666666667,1.0416
17,1032,"Tired , Exhausted , Sluggish , Sleepy , Want a nap",2022-05-11T11:39:00.000000,3,true,-2.0,0.0,-0.7906666666666666,0.1299999999999999
17,1033,"Content , Very tired , Very busy , Last day of school , Paper for school , busy",2022-05-11T15:00:00.000000,3,true,0.0,1.0,0.3024000000000001,0.20800000000000007
17,1034,"Busy   at work , Tired , Worried , Stressed about a paper , I need to go",2022-05-11T20:01:00.000000,3,true,2.0,0.0,-1.5888000000000002,1.0657142857142856
17,1035,"Just waking up , Work last night late , Content , Tired , Awake",2022-05-12T10:01:00.000000,3,true,0.0,1.0,0.4808888888888889,0.7955000000000001
17,1036,"No more papers , No more school right now , PERSON , Going to work now , Make some money",2022-05-12T15:19:00.000000,3,true,1.0,1.0,1.8328,0.9786666666666667
17,1075,"I am very tired . I am jus getting up . I am actually still in the bed . Hopefully , I will feel ok today . I work this evening . I hate going to work feeling bad . It makes for such a long evening . I have a ton of schoolwork to do . I don’t know how to get that done when I have to go pick up my daughter every day because she will not go get her license .",2022-09-01T10:05:26.000000,4,false,-2.0,0.0,1.0918620689655172,0.8814054054054055
17,1076,"I feel okay today . I feel happy and good so far today . I am on my way to work , I need some money . Behind on some things . I’m hungry , and that makes me feel ill when I’m starving . So I need to eat when I get to work so I feel better in that aspect .",2022-09-01T15:09:48.000000,4,false,1.0,1.0,1.187,1.0038461538461538
17,1077,"I am feeling alright today . Not hurting   too bad . It’s not been too awful busy   at work . I got a good nights sleep , so that helps me not be tired I’m almost done with work , an hour left . Yaaay . Then I can go home and see my man . That makes me happy .",2022-09-01T20:01:27.000000,4,false,1.0,1.0,0.5910909090909091,0.7766923076923077
17,1078,"I feel good today , so far . I am on my way to work , so we shall see how the evening progresses . I am really hungry , so I need to eat , that is the only part that feels bad right now . I am happy . Not as stressed about money today . That also helps .",2022-09-02T15:00:55.000000,4,false,2.0,0.0,0.8955555555555557,0.9015652173913042
17,1079,"I am busy at work , well if You want to call it busy . I am outside in a shitty section , just like the last ten weekends . I’m not making anything . Fixing to try to switch restaurants . I am just sick of their Shìt .",2022-09-02T20:07:11.000000,4,false,2.0,0.0,0.3274666666666668,0.8115714285714286
17,1080,"I am okay today . I am a little tired , did not go to bed as early as I wanted . I am at work , yaaaay . Lol . I have to work a double today . Not looking forward to working ALL day , but I do need the money . Mentally I’m okay , a little stressed about money I guess . I’m happy other than that .",2022-09-03T10:21:22.000000,4,false,1.0,0.0,1.0609599999999997,0.8128
17,1081,"I hate my job . I am getting to the point I want to walk out every time I am there , due to the unfairness there ! I get so tired of the favoritism . Other than that and worrying about money , I am okay . I feel okay today .",2022-09-03T15:33:10.000000,4,false,0.0,1.0,0.25355555555555553,1.0138
17,1082,"I am at work . I am so tired , I am ready to go . I have worked all day , with an hour break . I don’t think I have really made anything , which makes me stress more . I’m happy mentally , but I am stressed and I’m tired . My feet are also hurting bad .",2022-09-03T20:26:59.000000,4,false,1.0,1.0,0.18199999999999994,0.9737894736842105
17,1083,"I am tired because I am just getting up . I haven’t slept this late In ages . I must have needed it . Other than that , I am okay . My mind is clear , I’m off work today and tomorrow , so I can relax and get some school work done .",2022-09-04T12:43:53.000000,4,false,-1.0,0.0,1.0546086956521739,0.7116
17,1084,"I do not feel the best today , so far anyway , but I have not been up long . No work or school today , so I am happy about that . That gives me the whole day , just for me , well for Me and schoolwork . I have some assignments due this weekend .",2022-09-05T10:06:28.000000,4,false,-1.0,0.0,1.9543157894736845,0.7884545454545455
17,1085,"I am good . I am doing homework today . I have assignments due this week , several . So I’ve been reading and doing quizzes . I feel okay today . Just paid my rent , so that’s off my chest . Got several bills coming up soon , and these are all already passed due . I have to get them in before the PERSON period ends . So that’s stressful . I hate bills .",2022-09-05T15:01:04.000000,4,false,1.0,0.0,0.8664999999999999,0.7505714285714284
17,1086,"I’m okay , I’m good . I’ve been doing homework all day , no work . Just a little stressed about bills is all . I have several things I need to post in the next couple weeks . That worries me because they are already behind . Other than that , I am okay .",2022-09-05T20:00:52.000000,4,false,2.0,0.0,0.47759999999999997,0.6466086956521739
17,1087,"I feel good this morning . I’ve been working on school work again . That keeps me from being bored , cause when I’m in school , I have plenty to do . I am still stressed about money , but it usually works itself out . So I am hoping it well this time as well .",2022-09-06T10:01:21.000000,4,false,2.0,0.0,1.4496363636363638,0.6337692307692306
17,1088,"I am feeling good . Just got to work , and I are when I got here . That’s always a help because it makes me nauseous when I’m super hungry . Hopefully tonight goes well and I make good money . I sure need it . Have a good evening !!",2022-09-06T15:40:17.000000,4,false,2.0,0.0,1.6269473684210531,1.0060869565217392
17,1089,"Fixing to get off of work , so that makes me happy . I am almost done with my sidework , got everything else done , then I can go home . Yaaay ! I feel good and I’m happy/content today . Stressed about money , but that’s all really .",2022-09-06T21:18:45.000000,4,false,2.0,0.0,1.5194666666666665,1.0788235294117647
18,1292,"Content , Calm , Happy , Indifferent , Fine",2022-04-30T20:06:00.000000,3,true,2.0,0.0,2.1607999999999996,0.1824
18,1293,"Calm , Tired , Slightly anxious , Distracted , Nuetral",2022-05-01T10:05:00.000000,3,true,0.0,0.0,-0.8879999999999999,0.5264
18,1294,"Slightly anxious , Time crunched , Quiet , Neutral , Easy",2022-05-01T15:00:00.000000,3,true,0.0,1.0,0.6413333333333333,0.2496666666666666
18,1295,"Content , Excited , At home , Happy , Jazzed",2022-05-01T22:29:00.000000,3,true,2.0,1.0,3.0369999999999995,1.232
18,1296,"Calm , Excited , Content , Capable , Tired",2022-05-02T10:07:00.000000,3,true,1.0,2.0,1.4991999999999996,0.7448
18,1297,"Focused , Content , Excited , Happy , Optimistic",2022-05-02T15:05:00.000000,3,true,2.0,2.0,3.287,1.5419999999999998
18,1298,"Content , Happy , Excited , Tired , Calm",2022-05-03T10:41:00.000000,3,true,2.0,0.0,1.8631999999999997,0.8632
18,1299,"Content , Calm , Tired , Comfortable , Fine",2022-05-04T12:09:00.000000,3,true,1.0,0.0,1.6224,-0.1472
18,1300,"Content , Calm , Chill , Neutral , Excited",2022-05-05T15:33:00.000000,3,true,1.0,1.0,2.1648,0.3336
18,1301,"Slightly anxious , Slightly annoyed , Excited , Content , Jittery",2022-05-07T10:22:00.000000,3,true,-1.0,2.0,-0.18171428571428577,1.4508571428571428
